Unnamed: 0,play_name,genre,character,act,scene,sentence,text,sex
27087,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,53,But my unspotted fire of love to you.,male
27088,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,54,"Thus ready for the way of life or death,",male
27089,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,55,"I wait the sharpest blow, Antiochus.",male
27090,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,56,"Scorning advice, read the conclusion then:",male
27091,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,57,"Which read and not expounded, 'tis decreed,",male
27092,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,58,As these before thee thou thyself shalt bleed.,male
27093,"Pericles, Prince of Tyre",Comedy,Daughter,1,1,59,"Of all say'd yet, mayst thou prove prosperous!",female
27094,"Pericles, Prince of Tyre",Comedy,Daughter,1,1,60,"Of all say'd yet, I wish thee happiness!",female
27095,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,61,"Like a bold champion, I assume the lists,",male
27096,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,62,Nor ask advice of any other thought,male
27097,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,63,But faithfulness and courage.,male
27098,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,64,"I am no viper, yet I feed",male
27099,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,65,On mother's flesh which did me breed.,male
27100,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,66,"I sought a husband, in which labour",male
27101,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,67,I found that kindness in a father:,male
27102,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,68,"He's father, son, and husband mild;",male
27103,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,69,"I mother, wife, and yet his child.",male
27104,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,70,"How they may be, and yet in two,",male
27105,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,71,"As you will live, resolve it you.",male
27106,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,72,"Sharp physic is the last: but, O you powers",male
27107,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,73,"That give heaven countless eyes to view men's acts,",male
27108,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,74,"Why cloud they not their sights perpetually,",male
27109,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,75,"If this be true, which makes me pale to read it?",male
27110,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,76,"Fair glass of light, I loved you, and could still,",male
27111,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,77,Were not this glorious casket stored with ill:,male
27112,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,78,"But I must tell you, now my thoughts revolt",male
27113,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,79,For he's no man on whom perfections wait,male
27114,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,80,"That, knowing sin within, will touch the gate.",male
27115,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,81,"You are a fair viol, and your sense the strings;",male
27116,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,82,"Who, finger'd to make man his lawful music,",male
27117,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,83,"Would draw heaven down, and all the gods, to hearken:",male
27118,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,84,"But being play'd upon before your time,",male
27119,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,85,Hell only danceth at so harsh a chime.,male
27120,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,86,"Good sooth, I care not for you.",male
27121,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,87,"Prince Pericles, touch not, upon thy life.",male
27122,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,88,"For that's an article within our law,",male
27123,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,89,As dangerous as the rest. Your time's expired:,male
27124,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,90,"Either expound now, or receive your sentence.",male
27125,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,91,"Great king,",male
27126,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,92,Few love to hear the sins they love to act;,male
27127,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,93,'Twould braid yourself too near for me to tell it.,male
27128,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,94,"Who has a book of all that monarchs do,",male
27129,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,95,He's more secure to keep it shut than shown:,male
27130,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,96,For vice repeated is like the wandering wind.,male
27131,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,97,"Blows dust in other's eyes, to spread itself;",male
27132,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,98,"And yet the end of all is bought thus dear,",male
27133,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,99,"The breath is gone, and the sore eyes see clear:",male
27134,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,100,To stop the air would hurt them. The blind mole casts,male
27135,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,101,"Copp'd hills towards heaven, to tell the earth is throng'd",male
27136,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,102,By man's oppression; and the poor worm doth die for't.,male
27137,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,103,Kings are earth's gods; in vice their law's,male
27138,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,104,their will;,male
27139,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,105,"And if Jove stray, who dares say Jove doth ill?",male
27140,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,106,"It is enough you know; and it is fit,",male
27141,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,107,"What being more known grows worse, to smother it.",male
27142,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,108,"All love the womb that their first being bred,",male
27143,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,109,Then give my tongue like leave to love my head.,male
27144,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,110,"[Aside]  Heaven, that I had thy head! he has found",male
27145,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,111,the meaning:,male
27146,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,112,"But I will gloze with him.--Young prince of Tyre,",male
27147,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,113,"Though by the tenor of our strict edict,",male
27148,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,114,"Your exposition misinterpreting,",male
27149,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,115,We might proceed to cancel of your days;,male
27150,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,116,"Yet hope, succeeding from so fair a tree",male
27151,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,117,"As your fair self, doth tune us otherwise:",male
27152,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,118,Forty days longer we do respite you;,male
27153,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,119,"If by which time our secret be undone,",male
27154,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,120,This mercy shows we'll joy in such a son:,male
27155,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,121,And until then your entertain shall be,male
27156,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,122,As doth befit our honour and your worth.,male
27157,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,123,"How courtesy would seem to cover sin,",male
27158,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,124,"When what is done is like an hypocrite,",male
27159,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,125,The which is good in nothing but in sight!,male
27160,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,126,"If it be true that I interpret false,",male
27161,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,127,Then were it certain you were not so bad,male
27162,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,128,As with foul incest to abuse your soul;,male
27163,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,129,"Where now you're both a father and a son,",male
27164,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,130,"By your untimely claspings with your child,",male
27165,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,131,"Which pleasure fits an husband, not a father;",male
27166,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,132,"And she an eater of her mother's flesh,",male
27167,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,133,By the defiling of her parent's bed;,male
27168,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,134,"And both like serpents are, who though they feed",male
27169,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,135,"On sweetest flowers, yet they poison breed.",male
27170,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,136,"Antioch, farewell! for wisdom sees, those men",male
27171,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,137,"Blush not in actions blacker than the night,",male
27172,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,138,Will shun no course to keep them from the light.,male
27173,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,139,"One sin, I know, another doth provoke;",male
27174,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,140,Murder's as near to lust as flame to smoke:,male
27175,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,141,"Poison and treason are the hands of sin,",male
27176,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,142,"Ay, and the targets, to put off the shame:",male
27177,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,143,"Then, lest my lie be cropp'd to keep you clear,",male
27178,"Pericles, Prince of Tyre",Comedy,Pericles,1,1,144,By flight I'll shun the danger which I fear.,male
27179,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,145,"He hath found the meaning, for which we mean",male
27180,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,146,To have his head.,male
27181,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,147,"He must not live to trumpet forth my infamy,",male
27182,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,148,Nor tell the world Antiochus doth sin,male
27183,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,149,In such a loathed manner;,male
27184,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,150,And therefore instantly this prince must die:,male
27185,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,151,For by his fall my honour must keep high.,male
27186,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,152,Who attends us there?,male
27187,"Pericles, Prince of Tyre",Comedy,Thaliard,1,1,153,Doth your highness call?,male
27188,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,154,"Thaliard,",male
27189,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,155,"You are of our chamber, and our mind partakes",male
27190,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,156,Her private actions to your secrecy;,male
27191,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,157,And for your faithfulness we will advance you.,male
27192,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,158,"Thaliard, behold, here's poison, and here's gold;",male
27193,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,159,"We hate the prince of Tyre, and thou must kill him:",male
27194,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,160,"It fits thee not to ask the reason why,",male
27195,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,161,"Because we bid it. Say, is it done?",male
27196,"Pericles, Prince of Tyre",Comedy,Thaliard,1,1,162,"My lord,",male
27197,"Pericles, Prince of Tyre",Comedy,Thaliard,1,1,163,'Tis done.,male
27198,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,164,Enough.,male
27199,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,165,"Let your breath cool yourself, telling your haste.",male
27200,"Pericles, Prince of Tyre",Comedy,Messenger,1,1,166,"My lord, prince Pericles is fled.",male
27201,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,167,As thou,male
27202,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,168,"Wilt live, fly after: and like an arrow shot",male
27203,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,169,From a well-experienced archer hits the mark,male
27204,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,170,"His eye doth level at, so thou ne'er return",male
27205,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,171,Unless thou say 'Prince Pericles is dead.',male
27206,"Pericles, Prince of Tyre",Comedy,Thaliard,1,1,172,"My lord,",male
27207,"Pericles, Prince of Tyre",Comedy,Thaliard,1,1,173,"If I can get him within my pistol's length,",male
27208,"Pericles, Prince of Tyre",Comedy,Thaliard,1,1,174,"I'll make him sure enough: so, farewell to your highness.",male
27209,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,175,"Thaliard, adieu!",male
27210,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,176,"Till Pericles be dead,",male
27211,"Pericles, Prince of Tyre",Comedy,Antiochus,1,1,177,My heart can lend no succor to my head.,male
27212,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,1,[To Lords without]  Let none disturb us.--Why should,male
27213,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,2,"this change of thoughts,",male
27214,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,3,"The sad companion, dull-eyed melancholy,",male
27215,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,4,"Be my so used a guest as not an hour,",male
27216,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,5,"In the day's glorious walk, or peaceful night,",male
27217,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,6,"The tomb where grief should sleep, can breed me quiet?",male
27218,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,7,"Here pleasures court mine eyes, and mine eyes shun them,",male
27219,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,8,"And danger, which I fear'd, is at Antioch,",male
27220,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,9,Whose aim seems far too short to hit me here:,male
27221,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,10,"Yet neither pleasure's art can joy my spirits,",male
27222,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,11,Nor yet the other's distance comfort me.,male
27223,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,12,"Then it is thus: the passions of the mind,",male
27224,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,13,"That have their first conception by mis-dread,",male
27225,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,14,Have after-nourishment and life by care;,male
27226,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,15,"And what was first but fear what might be done,",male
27227,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,16,Grows elder now and cares it be not done.,male
27228,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,17,"And so with me: the great Antiochus,",male
27229,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,18,"'Gainst whom I am too little to contend,",male
27230,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,19,"Since he's so great can make his will his act,",male
27231,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,20,"Will think me speaking, though I swear to silence;",male
27232,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,21,Nor boots it me to say I honour him.,male
27233,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,22,If he suspect I may dishonour him:,male
27234,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,23,"And what may make him blush in being known,",male
27235,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,24,He'll stop the course by which it might be known;,male
27236,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,25,"With hostile forces he'll o'erspread the land,",male
27237,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,26,"And with the ostent of war will look so huge,",male
27238,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,27,Amazement shall drive courage from the state;,male
27239,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,28,"Our men be vanquish'd ere they do resist,",male
27240,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,29,And subjects punish'd that ne'er thought offence:,male
27241,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,30,"Which care of them, not pity of myself,",male
27242,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,31,"Who am no more but as the tops of trees,",male
27243,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,32,"Which fence the roots they grow by and defend them,",male
27244,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,33,"Makes both my body pine and soul to languish,",male
27245,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,34,And punish that before that he would punish.,male
27246,"Pericles, Prince of Tyre",Comedy,First Lord,1,2,35,Joy and all comfort in your sacred breast!,male
27247,"Pericles, Prince of Tyre",Comedy,Second Lord,1,2,36,"And keep your mind, till you return to us,",male
27248,"Pericles, Prince of Tyre",Comedy,Second Lord,1,2,37,Peaceful and comfortable!,male
27249,"Pericles, Prince of Tyre",Comedy,Helicanus,1,2,38,"Peace, peace, and give experience tongue.",male
27250,"Pericles, Prince of Tyre",Comedy,Helicanus,1,2,39,They do abuse the king that flatter him:,male
27251,"Pericles, Prince of Tyre",Comedy,Helicanus,1,2,40,For flattery is the bellows blows up sin;,male
27252,"Pericles, Prince of Tyre",Comedy,Helicanus,1,2,41,"The thing which is flatter'd, but a spark,",male
27253,"Pericles, Prince of Tyre",Comedy,Helicanus,1,2,42,To which that blast gives heat and stronger glowing;,male
27254,"Pericles, Prince of Tyre",Comedy,Helicanus,1,2,43,"Whereas reproof, obedient and in order,",male
27255,"Pericles, Prince of Tyre",Comedy,Helicanus,1,2,44,"Fits kings, as they are men, for they may err.",male
27256,"Pericles, Prince of Tyre",Comedy,Helicanus,1,2,45,"When Signior Sooth here does proclaim a peace,",male
27257,"Pericles, Prince of Tyre",Comedy,Helicanus,1,2,46,"He flatters you, makes war upon your life.",male
27258,"Pericles, Prince of Tyre",Comedy,Helicanus,1,2,47,"Prince, pardon me, or strike me, if you please;",male
27259,"Pericles, Prince of Tyre",Comedy,Helicanus,1,2,48,I cannot be much lower than my knees.,male
27260,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,49,All leave us else; but let your cares o'erlook,male
27261,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,50,"What shipping and what lading's in our haven,",male
27262,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,51,And then return to us.,male
27263,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,52,"Helicanus, thou",male
27264,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,53,Hast moved us: what seest thou in our looks?,male
27265,"Pericles, Prince of Tyre",Comedy,Helicanus,1,2,54,"An angry brow, dread lord.",male
27266,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,55,"If there be such a dart in princes' frowns,",male
27267,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,56,How durst thy tongue move anger to our face?,male
27268,"Pericles, Prince of Tyre",Comedy,Helicanus,1,2,57,"How dare the plants look up to heaven, from whence",male
27269,"Pericles, Prince of Tyre",Comedy,Helicanus,1,2,58,They have their nourishment?,male
27270,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,59,Thou know'st I have power,male
27271,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,60,To take thy life from thee.,male
27272,"Pericles, Prince of Tyre",Comedy,Helicanus,1,2,61,[Kneeling],male
27273,"Pericles, Prince of Tyre",Comedy,Helicanus,1,2,62,I have ground the axe myself;,male
27274,"Pericles, Prince of Tyre",Comedy,Helicanus,1,2,63,Do you but strike the blow.,male
27275,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,64,"Rise, prithee, rise.",male
27276,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,65,Sit down: thou art no flatterer:,male
27277,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,66,I thank thee for it; and heaven forbid,male
27278,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,67,That kings should let their ears hear their,male
27279,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,68,faults hid!,male
27280,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,69,"Fit counsellor and servant for a prince,",male
27281,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,70,"Who by thy wisdom makest a prince thy servant,",male
27282,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,71,What wouldst thou have me do?,male
27283,"Pericles, Prince of Tyre",Comedy,Helicanus,1,2,72,To bear with patience,male
27284,"Pericles, Prince of Tyre",Comedy,Helicanus,1,2,73,Such griefs as you yourself do lay upon yourself.,male
27285,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,74,"Thou speak'st like a physician, Helicanus,",male
27286,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,75,That minister'st a potion unto me,male
27287,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,76,That thou wouldst tremble to receive thyself.,male
27288,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,77,"Attend me, then: I went to Antioch,",male
27289,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,78,"Where as thou know'st, against the face of death,",male
27290,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,79,I sought the purchase of a glorious beauty.,male
27291,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,80,"From whence an issue I might propagate,",male
27292,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,81,"Are arms to princes, and bring joys to subjects.",male
27293,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,82,Her face was to mine eye beyond all wonder;,male
27294,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,83,The rest--hark in thine ear--as black as incest:,male
27295,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,84,"Which by my knowledge found, the sinful father",male
27296,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,85,"Seem'd not to strike, but smooth: but thou",male
27297,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,86,"know'st this,",male
27298,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,87,'Tis time to fear when tyrants seem to kiss.,male
27299,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,88,"Such fear so grew in me, I hither fled,",male
27300,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,89,"Under the covering of a careful night,",male
27301,"Pericles, Prince of Tyre",Comedy,Pericles,1,2,90,"Who seem'd my good protector; and, being here,",male
